State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
UT,Wayne,Stroke,Ages 35-64 years,981100,347.40000000000003,232.5,455.0
UT,Wayne,Stroke,Ages 65 years and older,981100,7376.4,6007.3,9015.7
UT,Weber,Coronary Heart Disease,Ages 35-64 years,981140,808.4,681.7,953.7
UT,Weber,Coronary Heart Disease,Ages 65 years and older,981140,12639.1,11363.7,13998.0
UT,Weber,Stroke,Ages 35-64 years,981140,273.8,222.9,335.6
UT,Weber,Stroke,Ages 65 years and older,981140,6549.7,5786.4,7378.7
VA,Accomack,Coronary Heart Disease,Ages 35-64 years,1020020,1806.8,1384.6,2317.1
VA,Accomack,Coronary Heart Disease,Ages 65 years and older,1020020,17485.6,14882.0,20459.2
VA,Accomack,Stroke,Ages 35-64 years,1020020,509.2,355.9,686.7
VA,Accomack,Stroke,Ages 65 years and older,1020020,6727.5,5465.7,8181.8
VA,Albemarle,Coronary Heart Disease,Ages 35-64 years,1020060,728.7,613.5,869.7
VA,Albemarle,Coronary Heart Disease,Ages 65 years and older,1020060,9375.5,8342.3,10607.9
VA,Albemarle,Stroke,Ages 35-64 years,1020060,208.7,169.7,258.1
VA,Albemarle,Stroke,Ages 65 years and older,1020060,6772.9,5964.0,7749.3
VA,Alexandria,Coronary Heart Disease,Ages 35-64 years,1030200,732.3,596.6,888.4
VA,Alexandria,Coronary Heart Disease,Ages 65 years and older,1030200,11667.5,10289.4,13239.8
VA,Alexandria,Stroke,Ages 35-64 years,1030200,271.1,214.3,340.7
VA,Alexandria,Stroke,Ages 65 years and older,1030200,5197.2,4516.8,6003.8
VA,Alleghany,Coronary Heart Disease,Ages 35-64 years,1020100,2014.4,1640.3,2496.7
VA,Alleghany,Coronary Heart Disease,Ages 65 years and older,1020100,20816.2,17752.2,24294.2
VA,Alleghany,Stroke,Ages 35-64 years,1020100,276.6,218.3,353.3
VA,Alleghany,Stroke,Ages 65 years and older,1020100,7005.7,5775.8,8520.7
VA,Amelia,Coronary Heart Disease,Ages 35-64 years,1020140,1453.2,1152.6,1855.7
VA,Amelia,Coronary Heart Disease,Ages 65 years and older,1020140,15092.5,12460.7,17988.2
VA,Amelia,Stroke,Ages 35-64 years,1020140,424.7,328.2,544.2
VA,Amelia,Stroke,Ages 65 years and older,1020140,7865.1,6485.6,9823.2
VA,Amherst,Coronary Heart Disease,Ages 35-64 years,1020180,1418.8,1169.7,1722.1
VA,Amherst,Coronary Heart Disease,Ages 65 years and older,1020180,13156.4,11398.7,15202.0
VA,Amherst,Stroke,Ages 35-64 years,1020180,400.5,321.6,506.8
VA,Amherst,Stroke,Ages 65 years and older,1020180,7530.1,6396.4,9005.3
VA,Appomattox,Coronary Heart Disease,Ages 35-64 years,1020220,1750.7,1319.0,2265.7
VA,Appomattox,Coronary Heart Disease,Ages 65 years and older,1020220,17560.6,14544.8,20898.0
VA,Appomattox,Stroke,Ages 35-64 years,1020220,379.3,263.3,518.0
VA,Appomattox,Stroke,Ages 65 years and older,1020220,9381.9,7477.8,11278.3
VA,Arlington,Coronary Heart Disease,Ages 35-64 years,1020260,636.8,528.7,766.6
VA,Arlington,Coronary Heart Disease,Ages 65 years and older,1020260,10248.5,9091.9,11524.7
VA,Arlington,Stroke,Ages 35-64 years,1020260,221.9,173.1,274.9
VA,Arlington,Stroke,Ages 65 years and older,1020260,5317.2,4639.9,6064.7
VA,Augusta,Coronary Heart Disease,Ages 35-64 years,1020300,1279.1000000000001,1066.3,1520.4
VA,Augusta,Coronary Heart Disease,Ages 65 years and older,1020300,14720.4,13148.5,16526.4
VA,Augusta,Stroke,Ages 35-64 years,1020300,279.8,216.6,352.1
VA,Augusta,Stroke,Ages 65 years and older,1020300,6781.3,5920.0,7822.3
VA,Bath,Coronary Heart Disease,Ages 35-64 years,1020340,1804.2,1413.4,2268.4
VA,Bath,Coronary Heart Disease,Ages 65 years and older,1020340,20368.1,16806.4,24398.1
VA,Bath,Stroke,Ages 35-64 years,1020340,374.0,270.2,486.1
VA,Bath,Stroke,Ages 65 years and older,1020340,7792.2,6327.2,9556.1
VA,Bedford,Coronary Heart Disease,Ages 35-64 years,1020380,1005.5,848.1,1198.3
VA,Bedford,Coronary Heart Disease,Ages 65 years and older,1020380,12630.0,11199.9,14365.5
VA,Bedford,Stroke,Ages 35-64 years,1020380,271.9,222.9,333.5
VA,Bedford,Stroke,Ages 65 years and older,1020380,8999.6,7882.1,10286.4
VA,Bland,Coronary Heart Disease,Ages 35-64 years,1020420,2124.6,1651.8,2719.1
VA,Bland,Coronary Heart Disease,Ages 65 years and older,1020420,21423.5,17553.2,25467.7
VA,Bland,Stroke,Ages 35-64 years,1020420,338.1,263.5,438.3
VA,Bland,Stroke,Ages 65 years and older,1020420,6988.8,5746.6,8462.1
VA,Botetourt,Coronary Heart Disease,Ages 35-64 years,1020460,931.3,747.6,1169.3
VA,Botetourt,Coronary Heart Disease,Ages 65 years and older,1020460,15811.2,13433.9,18638.5
VA,Botetourt,Stroke,Ages 35-64 years,1020460,211.1,168.0,266.6
VA,Botetourt,Stroke,Ages 65 years and older,1020460,7314.8,6092.6,8831.0
VA,Bristol,Coronary Heart Disease,Ages 35-64 years,1030400,2507.9,1943.8,3309.5
VA,Bristol,Coronary Heart Disease,Ages 65 years and older,1030400,23120.6,19362.3,27414.6
VA,Bristol,Stroke,Ages 35-64 years,1030400,605.1,434.2,886.3
VA,Bristol,Stroke,Ages 65 years and older,1030400,7974.4,6295.3,9967.1
VA,Brunswick,Coronary Heart Disease,Ages 35-64 years,1020500,1928.8999999999999,1582.2,2376.0
VA,Brunswick,Coronary Heart Disease,Ages 65 years and older,1020500,19879.6,16914.5,23340.4
VA,Brunswick,Stroke,Ages 35-64 years,1020500,744.4,601.3,914.5
VA,Brunswick,Stroke,Ages 65 years and older,1020500,12214.8,10375.4,14427.3
VA,Buchanan,Coronary Heart Disease,Ages 35-64 years,1020540,2705.5,2237.6,3341.3
VA,Buchanan,Coronary Heart Disease,Ages 65 years and older,1020540,24347.5,21041.4,28160.0
VA,Buchanan,Stroke,Ages 35-64 years,1020540,337.7,267.0,446.1
VA,Buchanan,Stroke,Ages 65 years and older,1020540,5558.3,4686.0,6558.3
VA,Buckingham,Coronary Heart Disease,Ages 35-64 years,1020580,1894.3,1531.4,2332.9
VA,Buckingham,Coronary Heart Disease,Ages 65 years and older,1020580,18926.8,16049.7,22045.1
VA,Buckingham,Stroke,Ages 35-64 years,1020580,333.6,255.7,434.6
VA,Buckingham,Stroke,Ages 65 years and older,1020580,7023.1,5722.0,8443.3
VA,Buena Vista,Coronary Heart Disease,Ages 35-64 years,1030600,1873.6,1245.2,2717.3
VA,Buena Vista,Coronary Heart Disease,Ages 65 years and older,1030600,14773.4,11114.8,19801.8
VA,Buena Vista,Stroke,Ages 35-64 years,1030600,412.8,261.6,751.7
VA,Buena Vista,Stroke,Ages 65 years and older,1030600,7565.4,5531.3,10267.8
VA,Campbell,Coronary Heart Disease,Ages 35-64 years,1020620,1370.9,1141.1,1643.4
VA,Campbell,Coronary Heart Disease,Ages 65 years and older,1020620,13866.8,12189.2,15751.6
VA,Campbell,Stroke,Ages 35-64 years,1020620,327.2,253.7,410.4
VA,Campbell,Stroke,Ages 65 years and older,1020620,6668.4,5741.2,7703.5
VA,Caroline,Coronary Heart Disease,Ages 35-64 years,1020660,1838.1,1499.9,2205.7
VA,Caroline,Coronary Heart Disease,Ages 65 years and older,1020660,16064.6,13763.8,18586.8
VA,Caroline,Stroke,Ages 35-64 years,1020660,438.8,350.6,550.5
VA,Caroline,Stroke,Ages 65 years and older,1020660,7624.6,6553.8,8903.5
VA,Carroll,Coronary Heart Disease,Ages 35-64 years,1020700,1456.2,1202.5,1766.5
VA,Carroll,Coronary Heart Disease,Ages 65 years and older,1020700,15131.3,13115.9,17381.8
VA,Carroll,Stroke,Ages 35-64 years,1020700,315.2,250.1,383.1
VA,Carroll,Stroke,Ages 65 years and older,1020700,7552.4,6499.099999999999,8860.1
VA,Charles City,Coronary Heart Disease,Ages 35-64 years,1020720,1441.6,1094.6,1880.5
VA,Charles City,Coronary Heart Disease,Ages 65 years and older,1020720,17172.5,13921.3,20974.9
VA,Charles City,Stroke,Ages 35-64 years,1020720,292.8,224.3,382.6
VA,Charles City,Stroke,Ages 65 years and older,1020720,6633.3,5357.2,8151.2
VA,Charlotte,Coronary Heart Disease,Ages 35-64 years,1020740,1853.7,1437.6000000000001,2325.4
VA,Charlotte,Coronary Heart Disease,Ages 65 years and older,1020740,16639.9,13970.4,19546.9
VA,Charlotte,Stroke,Ages 35-64 years,1020740,421.1,337.1,529.9
VA,Charlotte,Stroke,Ages 65 years and older,1020740,9096.8,7646.8,10698.5
VA,Charlottesville,Coronary Heart Disease,Ages 35-64 years,1030800,1508.5,1133.4,1997.9
VA,Charlottesville,Coronary Heart Disease,Ages 65 years and older,1030800,11771.2,9615.9,14626.5
VA,Charlottesville,Stroke,Ages 35-64 years,1030800,422.9,301.8,600.8
VA,Charlottesville,Stroke,Ages 65 years and older,1030800,7688.7,6089.3,9710.7
VA,Chesapeake,Coronary Heart Disease,Ages 35-64 years,1031000,1262.4,1082.9,1464.4
VA,Chesapeake,Coronary Heart Disease,Ages 65 years and older,1031000,17540.8,15917.0,19315.3
VA,Chesapeake,Stroke,Ages 35-64 years,1031000,363.4,297.7,445.0
VA,Chesapeake,Stroke,Ages 65 years and older,1031000,7215.2,6369.2,8111.3
VA,Chesterfield,Coronary Heart Disease,Ages 35-64 years,1020820,921.0,801.5,1054.4
VA,Chesterfield,Coronary Heart Disease,Ages 65 years and older,1020820,12909.8,11708.3,14203.6
VA,Chesterfield,Stroke,Ages 35-64 years,1020820,261.1,218.9,310.7
VA,Chesterfield,Stroke,Ages 65 years and older,1020820,7234.4,6492.9,8080.5
VA,Clarke,Coronary Heart Disease,Ages 35-64 years,1020860,993.2,783.0,1259.7
VA,Clarke,Coronary Heart Disease,Ages 65 years and older,1020860,13164.1,11007.1,15913.9
VA,Clarke,Stroke,Ages 35-64 years,1020860,255.0,199.7,330.6
VA,Clarke,Stroke,Ages 65 years and older,1020860,7106.0,5991.900000000001,8502.4
VA,Colonial Heights,Coronary Heart Disease,Ages 35-64 years,1031400,1363.9,1012.0,1820.1
VA,Colonial Heights,Coronary Heart Disease,Ages 65 years and older,1031400,15429.6,12672.0,18686.6
VA,Colonial Heights,Stroke,Ages 35-64 years,1031400,317.7,222.8,467.8
VA,Colonial Heights,Stroke,Ages 65 years and older,1031400,6586.6,5354.6,8306.6
VA,Covington,Coronary Heart Disease,Ages 35-64 years,1031600,2532.2,1723.2,3559.7
VA,Covington,Coronary Heart Disease,Ages 65 years and older,1031600,19823.8,15196.7,25640.6
VA,Covington,Stroke,Ages 35-64 years,1031600,387.1,240.4,559.6
VA,Covington,Stroke,Ages 65 years and older,1031600,8361.1,6025.3,11379.8
VA,Craig,Coronary Heart Disease,Ages 35-64 years,1020900,1472.1,1125.4,1896.6
VA,Craig,Coronary Heart Disease,Ages 65 years and older,1020900,16722.5,13322.0,20207.9
VA,Craig,Stroke,Ages 35-64 years,1020900,253.3,194.0,325.2
VA,Craig,Stroke,Ages 65 years and older,1020900,6837.7,5233.8,8769.9
VA,Culpeper,Coronary Heart Disease,Ages 35-64 years,1020940,1284.4,1021.5,1591.1
VA,Culpeper,Coronary Heart Disease,Ages 65 years and older,1020940,14920.699999999999,12922.5,17226.4
VA,Culpeper,Stroke,Ages 35-64 years,1020940,309.6,236.3,410.4
VA,Culpeper,Stroke,Ages 65 years and older,1020940,7842.2,6732.1,9156.8
VA,Cumberland,Coronary Heart Disease,Ages 35-64 years,1020980,1138.1,907.9,1456.7
VA,Cumberland,Coronary Heart Disease,Ages 65 years and older,1020980,13329.4,11020.5,16078.9
VA,Cumberland,Stroke,Ages 35-64 years,1020980,299.0,242.8,379.7
VA,Cumberland,Stroke,Ages 65 years and older,1020980,7027.0,5758.8,8442.1
VA,Danville,Coronary Heart Disease,Ages 35-64 years,1031800,2212.6,1776.8,2748.0
VA,Danville,Coronary Heart Disease,Ages 65 years and older,1031800,22885.1,20116.8,25955.0
VA,Danville,Stroke,Ages 35-64 years,1031800,718.9,557.5,937.3
VA,Danville,Stroke,Ages 65 years and older,1031800,8261.8,7084.3,9637.5
VA,Dickenson,Coronary Heart Disease,Ages 35-64 years,1021020,2040.4,1589.5,2550.2
VA,Dickenson,Coronary Heart Disease,Ages 65 years and older,1021020,18793.3,15686.300000000001,22413.2
VA,Dickenson,Stroke,Ages 35-64 years,1021020,368.4,285.8,473.3
VA,Dickenson,Stroke,Ages 65 years and older,1021020,6731.1,5436.3,8203.7
VA,Dinwiddie,Coronary Heart Disease,Ages 35-64 years,1021060,1576.8,1243.7,1963.8
VA,Dinwiddie,Coronary Heart Disease,Ages 65 years and older,1021060,15925.1,13500.4,18778.6
VA,Dinwiddie,Stroke,Ages 35-64 years,1021060,408.4,316.2,555.0
VA,Dinwiddie,Stroke,Ages 65 years and older,1021060,6889.9,5667.6,8566.3
VA,Emporia,Coronary Heart Disease,Ages 35-64 years,1031900,2396.8,1602.8,3502.1
VA,Emporia,Coronary Heart Disease,Ages 65 years and older,1031900,23378.8,18032.7,30133.399999999998
VA,Emporia,Stroke,Ages 35-64 years,1031900,1318.5,876.8000000000001,1862.8
VA,Emporia,Stroke,Ages 65 years and older,1031900,8857.6,6593.2,11778.9
VA,Essex,Coronary Heart Disease,Ages 35-64 years,1021140,1863.6,1377.5,2546.4
VA,Essex,Coronary Heart Disease,Ages 65 years and older,1021140,14860.1,12495.6,18126.9
VA,Essex,Stroke,Ages 35-64 years,1021140,438.6,311.3,662.8
VA,Essex,Stroke,Ages 65 years and older,1021140,6847.8,5709.5,8395.4
VA,Fairfax,Coronary Heart Disease,Ages 35-64 years,2053180,1520.8,1174.8,1978.5
VA,Fairfax,Coronary Heart Disease,Ages 65 years and older,2053180,20627.7,17712.5,24348.1
VA,Fairfax,Stroke,Ages 35-64 years,2053180,540.7,405.1,745.8
VA,Fairfax,Stroke,Ages 65 years and older,2053180,11748.3,9759.4,14101.8
VA,Falls Church,Coronary Heart Disease,Ages 35-64 years,1032200,633.8,479.90000000000003,843.2
VA,Falls Church,Coronary Heart Disease,Ages 65 years and older,1032200,9421.0,7425.0,12090.1
VA,Falls Church,Stroke,Ages 35-64 years,1032200,218.0,159.8,299.1
VA,Falls Church,Stroke,Ages 65 years and older,1032200,4607.1,3611.1,6088.0
VA,Fauquier,Coronary Heart Disease,Ages 35-64 years,1021220,1051.8,871.6,1283.8
VA,Fauquier,Coronary Heart Disease,Ages 65 years and older,1021220,12028.3,10412.5,13812.8
VA,Fauquier,Stroke,Ages 35-64 years,1021220,216.4,167.3,302.0
VA,Fauquier,Stroke,Ages 65 years and older,1021220,6973.9,5958.8,8240.4
VA,Floyd,Coronary Heart Disease,Ages 35-64 years,1021260,1067.1,798.1,1377.9
VA,Floyd,Coronary Heart Disease,Ages 65 years and older,1021260,14677.9,12204.5,17524.2
VA,Floyd,Stroke,Ages 35-64 years,1021260,252.5,180.8,329.5
VA,Floyd,Stroke,Ages 65 years and older,1021260,7217.6,5809.2,8772.9
VA,Fluvanna,Coronary Heart Disease,Ages 35-64 years,1021300,1074.2,864.1,1371.5
VA,Fluvanna,Coronary Heart Disease,Ages 65 years and older,1021300,12023.3,10116.7,14313.5
VA,Fluvanna,Stroke,Ages 35-64 years,1021300,233.8,176.5,302.6
VA,Fluvanna,Stroke,Ages 65 years and older,1021300,6416.5,5266.9,7860.1
VA,Franklin,Coronary Heart Disease,Ages 35-64 years,2053740,3416.5,2553.3,4524.2
VA,Franklin,Coronary Heart Disease,Ages 65 years and older,2053740,35675.4,29958.4,42469.2
VA,Franklin,Stroke,Ages 35-64 years,2053740,1123.3,756.6,1647.7
VA,Franklin,Stroke,Ages 65 years and older,2053740,19662.3,16205.5,24112.2
VA,Frederick,Coronary Heart Disease,Ages 35-64 years,1021380,1056.5,888.1,1246.3
VA,Frederick,Coronary Heart Disease,Ages 65 years and older,1021380,13157.9,11617.1,14980.4
VA,Frederick,Stroke,Ages 35-64 years,1021380,237.2,192.0,286.4
VA,Frederick,Stroke,Ages 65 years and older,1021380,5984.9,5186.0,6881.4
VA,Fredericksburg,Coronary Heart Disease,Ages 35-64 years,1032600,1874.2,1416.8,2482.8
VA,Fredericksburg,Coronary Heart Disease,Ages 65 years and older,1032600,15521.8,12656.8,19069.5
VA,Fredericksburg,Stroke,Ages 35-64 years,1032600,379.6,281.1,512.0
VA,Fredericksburg,Stroke,Ages 65 years and older,1032600,6561.8,5169.6,8279.5
VA,Galax,Coronary Heart Disease,Ages 35-64 years,1032800,2020.6,1312.4,2899.8
VA,Galax,Coronary Heart Disease,Ages 65 years and older,1032800,15317.7,12492.0,18795.6
VA,Galax,Stroke,Ages 35-64 years,1032800,572.7,334.1,851.0
VA,Galax,Stroke,Ages 65 years and older,1032800,7353.3,5774.9,9239.2
VA,Giles,Coronary Heart Disease,Ages 35-64 years,1021420,2236.2,1827.1,2776.8
VA,Giles,Coronary Heart Disease,Ages 65 years and older,1021420,19335.8,16670.2,22559.8
VA,Giles,Stroke,Ages 35-64 years,1021420,409.6,318.7,520.6
VA,Giles,Stroke,Ages 65 years and older,1021420,7806.4,6590.5,9257.1
VA,Gloucester,Coronary Heart Disease,Ages 35-64 years,1021460,1548.9,1229.4,1910.5
VA,Gloucester,Coronary Heart Disease,Ages 65 years and older,1021460,14951.7,12726.800000000001,17559.5
VA,Gloucester,Stroke,Ages 35-64 years,1021460,344.0,265.5,434.8
VA,Gloucester,Stroke,Ages 65 years and older,1021460,6940.1,5824.4,8405.0
VA,Goochland,Coronary Heart Disease,Ages 35-64 years,1021500,1015.7,821.2,1281.4
VA,Goochland,Coronary Heart Disease,Ages 65 years and older,1021500,12683.1,10854.7,14919.1
VA,Goochland,Stroke,Ages 35-64 years,1021500,264.0,209.6,341.1
VA,Goochland,Stroke,Ages 65 years and older,1021500,7929.4,6755.0,9359.5
VA,Grayson,Coronary Heart Disease,Ages 35-64 years,1021540,1543.0,1259.9,1958.0
VA,Grayson,Coronary Heart Disease,Ages 65 years and older,1021540,16953.0,14135.4,19909.1
VA,Grayson,Stroke,Ages 35-64 years,1021540,294.8,233.9,441.4
VA,Grayson,Stroke,Ages 65 years and older,1021540,6980.4,5682.1,8336.1
VA,Greene,Coronary Heart Disease,Ages 35-64 years,1021580,1145.3,888.9,1473.0
VA,Greene,Coronary Heart Disease,Ages 65 years and older,1021580,12128.7,10100.5,14645.3
VA,Greene,Stroke,Ages 35-64 years,1021580,256.7,193.0,348.8
VA,Greene,Stroke,Ages 65 years and older,1021580,7072.2,5875.6,8919.9
VA,Greensville,Coronary Heart Disease,Ages 35-64 years,1021620,2211.2,1744.8,2773.3
VA,Greensville,Coronary Heart Disease,Ages 65 years and older,1021620,24463.3,20466.3,29102.8
VA,Greensville,Stroke,Ages 35-64 years,1021620,790.9,608.8,1022.9
VA,Greensville,Stroke,Ages 65 years and older,1021620,10432.8,8529.7,12536.3
VA,Halifax,Coronary Heart Disease,Ages 35-64 years,1021660,1666.7,1396.9,1996.8
VA,Halifax,Coronary Heart Disease,Ages 65 years and older,1021660,13972.4,12198.7,15931.6
VA,Halifax,Stroke,Ages 35-64 years,1021660,554.3,451.8,668.2
VA,Halifax,Stroke,Ages 65 years and older,1021660,7755.4,6655.7,8974.4
VA,Hampton,Coronary Heart Disease,Ages 35-64 years,1033000,1815.9,1552.5,2101.5
VA,Hampton,Coronary Heart Disease,Ages 65 years and older,1033000,17644.2,15844.4,19603.9
VA,Hampton,Stroke,Ages 35-64 years,1033000,513.8,422.2,621.5
VA,Hampton,Stroke,Ages 65 years and older,1033000,7090.6,6210.3,8073.5
VA,Hanover,Coronary Heart Disease,Ages 35-64 years,1021700,1048.1,875.3,1242.1
VA,Hanover,Coronary Heart Disease,Ages 65 years and older,1021700,13889.4,12343.7,15639.800000000001
VA,Hanover,Stroke,Ages 35-64 years,1021700,253.0,201.8,318.0
VA,Hanover,Stroke,Ages 65 years and older,1021700,7008.7,6072.2,8001.099999999999
VA,Harrisonburg,Coronary Heart Disease,Ages 35-64 years,1033200,993.8,700.6999999999999,1382.0
VA,Harrisonburg,Coronary Heart Disease,Ages 65 years and older,1033200,11900.5,9606.2,14732.4
VA,Harrisonburg,Stroke,Ages 35-64 years,1033200,321.1,205.9,446.8
VA,Harrisonburg,Stroke,Ages 65 years and older,1033200,8488.6,6835.2,10627.1
VA,Henrico,Coronary Heart Disease,Ages 35-64 years,1021740,1017.9,886.9,1170.3
VA,Henrico,Coronary Heart Disease,Ages 65 years and older,1021740,12590.3,11490.8,13712.4
VA,Henrico,Stroke,Ages 35-64 years,1021740,314.9,261.6,378.0
VA,Henrico,Stroke,Ages 65 years and older,1021740,7168.9,6466.2,7926.3
VA,Henry,Coronary Heart Disease,Ages 35-64 years,1021780,1999.3,1685.0,2353.6
VA,Henry,Coronary Heart Disease,Ages 65 years and older,1021780,18428.3,16331.699999999999,20636.8
VA,Henry,Stroke,Ages 35-64 years,1021780,322.4,259.8,400.8
VA,Henry,Stroke,Ages 65 years and older,1021780,7933.4,6956.4,9061.1
VA,Highland,Coronary Heart Disease,Ages 35-64 years,1021820,1204.4,901.0999999999999,1594.5
VA,Highland,Coronary Heart Disease,Ages 65 years and older,1021820,13221.8,10380.3,16326.2
VA,Highland,Stroke,Ages 35-64 years,1021820,263.6,189.6,366.5
VA,Highland,Stroke,Ages 65 years and older,1021820,6391.1,5120.7,8168.2
VA,Hopewell,Coronary Heart Disease,Ages 35-64 years,1033400,2002.7,1545.4,2624.0
VA,Hopewell,Coronary Heart Disease,Ages 65 years and older,1033400,21114.9,17831.4,25058.9
VA,Hopewell,Stroke,Ages 35-64 years,1033400,497.3,340.7,706.6
VA,Hopewell,Stroke,Ages 65 years and older,1033400,8169.0,6606.0,10080.3
VA,Isle of Wight,Coronary Heart Disease,Ages 35-64 years,1021860,1276.4,1050.0,1562.8
VA,Isle of Wight,Coronary Heart Disease,Ages 65 years and older,1021860,17634.6,15121.0,20802.4
VA,Isle of Wight,Stroke,Ages 35-64 years,1021860,404.7,330.4,505.0
VA,Isle of Wight,Stroke,Ages 65 years and older,1021860,7017.3,5898.7,8345.3
VA,James City,Coronary Heart Disease,Ages 35-64 years,1021900,774.6,640.9,935.4
VA,James City,Coronary Heart Disease,Ages 65 years and older,1021900,11613.1,10268.6,13069.1
VA,James City,Stroke,Ages 35-64 years,1021900,208.8,170.7,258.2
VA,James City,Stroke,Ages 65 years and older,1021900,5422.5,4737.9,6209.1
VA,King George,Coronary Heart Disease,Ages 35-64 years,1021980,1145.9,865.6,1502.5
VA,King George,Coronary Heart Disease,Ages 65 years and older,1021980,10663.0,8498.0,13136.5
VA,King George,Stroke,Ages 35-64 years,1021980,420.2,321.7,538.7
VA,King George,Stroke,Ages 65 years and older,1021980,6065.4,4801.2,7649.3
VA,King William,Coronary Heart Disease,Ages 35-64 years,1022020,1367.0,1041.2,1806.7
VA,King William,Coronary Heart Disease,Ages 65 years and older,1022020,14383.4,11340.4,17512.5
VA,King William,Stroke,Ages 35-64 years,1022020,461.3,343.4,630.5
VA,King William,Stroke,Ages 65 years and older,1022020,9398.5,7255.9,11425.2
VA,King and Queen,Coronary Heart Disease,Ages 35-64 years,1021940,1545.5,1206.3,1991.1
VA,King and Queen,Coronary Heart Disease,Ages 65 years and older,1021940,14526.9,11865.8,17561.1
VA,King and Queen,Stroke,Ages 35-64 years,1021940,377.4,293.4,511.7
VA,King and Queen,Stroke,Ages 65 years and older,1021940,7257.3,6130.1,8944.3
VA,Lancaster,Coronary Heart Disease,Ages 35-64 years,1022060,1451.0,1145.0,1918.0
VA,Lancaster,Coronary Heart Disease,Ages 65 years and older,1022060,13598.7,11388.0,16425.7
VA,Lancaster,Stroke,Ages 35-64 years,1022060,326.4,249.9,443.2
VA,Lancaster,Stroke,Ages 65 years and older,1022060,8789.8,7265.7,10725.7
VA,Lee,Coronary Heart Disease,Ages 35-64 years,1022100,2519.5,2052.3,3033.1
VA,Lee,Coronary Heart Disease,Ages 65 years and older,1022100,23944.0,20835.6,27739.2
VA,Lee,Stroke,Ages 35-64 years,1022100,364.4,264.5,456.8
VA,Lee,Stroke,Ages 65 years and older,1022100,6088.5,5146.7,7427.2
VA,Lexington,Coronary Heart Disease,Ages 35-64 years,1033560,1289.4,852.7,2186.3
VA,Lexington,Coronary Heart Disease,Ages 65 years and older,1033560,12990.2,9686.6,16786.9
VA,Lexington,Stroke,Ages 35-64 years,1033560,380.2,249.9,553.6
VA,Lexington,Stroke,Ages 65 years and older,1033560,7145.3,5252.5,9629.0
VA,Loudoun,Coronary Heart Disease,Ages 35-64 years,1022140,575.2,487.8,684.5
VA,Loudoun,Coronary Heart Disease,Ages 65 years and older,1022140,11392.6,10064.5,12794.4
VA,Loudoun,Stroke,Ages 35-64 years,1022140,176.7,141.7,224.9
VA,Loudoun,Stroke,Ages 65 years and older,1022140,5751.3,5002.2,6566.8
VA,Louisa,Coronary Heart Disease,Ages 35-64 years,1022180,1298.8,1040.4,1598.1
VA,Louisa,Coronary Heart Disease,Ages 65 years and older,1022180,15860.3,13557.7,18500.8
VA,Louisa,Stroke,Ages 35-64 years,1022180,298.1,239.3,382.8
VA,Louisa,Stroke,Ages 65 years and older,1022180,7061.4,5922.5,8461.8
VA,Lunenburg,Coronary Heart Disease,Ages 35-64 years,1022220,1824.1,1396.2,2323.3
VA,Lunenburg,Coronary Heart Disease,Ages 65 years and older,1022220,19217.0,16095.2,22941.0
VA,Lunenburg,Stroke,Ages 35-64 years,1022220,499.0,371.8,635.2
VA,Lunenburg,Stroke,Ages 65 years and older,1022220,8983.4,7450.9,10776.7
VA,Lynchburg,Coronary Heart Disease,Ages 35-64 years,1033600,1380.3999999999999,1123.4,1683.4
VA,Lynchburg,Coronary Heart Disease,Ages 65 years and older,1033600,13876.1,12187.8,15759.4
VA,Lynchburg,Stroke,Ages 35-64 years,1033600,475.2,377.4,602.8
VA,Lynchburg,Stroke,Ages 65 years and older,1033600,8884.8,7747.8,10166.7
VA,Madison,Coronary Heart Disease,Ages 35-64 years,1022260,1246.5,987.1,1632.1
VA,Madison,Coronary Heart Disease,Ages 65 years and older,1022260,12652.7,10490.1,15342.9
VA,Madison,Stroke,Ages 35-64 years,1022260,311.1,233.7,409.5
VA,Madison,Stroke,Ages 65 years and older,1022260,6648.6,5396.2,7919.9
VA,Manassas,Coronary Heart Disease,Ages 35-64 years,1033660,950.5,685.5,1298.8
VA,Manassas,Coronary Heart Disease,Ages 65 years and older,1033660,14172.0,11212.1,17797.9
VA,Manassas,Stroke,Ages 35-64 years,1033660,260.9,177.5,405.8
VA,Manassas,Stroke,Ages 65 years and older,1033660,7811.2,6301.9,10185.6
VA,Manassas Park,Coronary Heart Disease,Ages 35-64 years,1033700,813.0,567.8,1147.9
VA,Manassas Park,Coronary Heart Disease,Ages 65 years and older,1033700,10919.3,8308.8,15092.8
VA,Manassas Park,Stroke,Ages 35-64 years,1033700,218.2,146.9,314.6
VA,Manassas Park,Stroke,Ages 65 years and older,1033700,5555.3,4178.7,7338.8
VA,Martinsville,Coronary Heart Disease,Ages 35-64 years,1033800,2461.8,1800.0,3375.1
VA,Martinsville,Coronary Heart Disease,Ages 65 years and older,1033800,21517.6,17611.1,26141.9
VA,Martinsville,Stroke,Ages 35-64 years,1033800,490.1,319.8,731.3
VA,Martinsville,Stroke,Ages 65 years and older,1033800,9815.8,7685.6,12231.5
VA,Mathews,Coronary Heart Disease,Ages 35-64 years,1022300,1494.7,1070.7,2043.7
VA,Mathews,Coronary Heart Disease,Ages 65 years and older,1022300,17444.1,13839.4,21695.4
