State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
TN,Warren,Stroke,Ages 35-64 years,141531,-9.3,-66.19999999999999,66.8
TN,Warren,Stroke,Ages 65 years and older,141531,-42.7,-85.3,8.0
TN,Washington,Coronary Heart Disease,Ages 35-64 years,141537,-32.7,-84.69999999999999,19.8
TN,Washington,Coronary Heart Disease,Ages 65 years and older,141537,-67.9,-96.3,-36.4
TN,Washington,Stroke,Ages 35-64 years,141537,-26.6,-89.60000000000001,56.800000000000004
TN,Washington,Stroke,Ages 65 years and older,141537,-73.5,-106.0,-32.2
TN,Wayne,Coronary Heart Disease,Ages 35-64 years,141543,-2.799999999999999,-65.7,82.7
TN,Wayne,Coronary Heart Disease,Ages 65 years and older,141543,-57.3,-96.6,-6.099999999999998
TN,Wayne,Stroke,Ages 35-64 years,141543,-21.3,-85.7,62.1
TN,Wayne,Stroke,Ages 65 years and older,141543,-47.3,-94.4,10.899999999999999
TN,Weakley,Coronary Heart Disease,Ages 35-64 years,141549,-0.7000000000000002,-74.9,89.0
TN,Weakley,Coronary Heart Disease,Ages 65 years and older,141549,-61.8,-102.9,-12.200000000000001
TN,Weakley,Stroke,Ages 35-64 years,141549,-32.7,-97.4,46.3
TN,Weakley,Stroke,Ages 65 years and older,141549,-51.4,-100.5,3.3
TN,White,Coronary Heart Disease,Ages 35-64 years,141555,-14.600000000000003,-81.9,70.2
TN,White,Coronary Heart Disease,Ages 65 years and older,141555,-71.5,-107.2,-23.799999999999997
TN,White,Stroke,Ages 35-64 years,141555,-9.100000000000001,-81.0,83.4
TN,White,Stroke,Ages 65 years and older,141555,-52.8,-96.3,-3.1999999999999993
TN,Williamson,Coronary Heart Disease,Ages 35-64 years,141561,-53.3,-101.30000000000001,9.899999999999999
TN,Williamson,Coronary Heart Disease,Ages 65 years and older,141561,-66.7,-100.0,-28.6
TN,Williamson,Stroke,Ages 35-64 years,141561,-12.900000000000002,-74.0,66.1
TN,Williamson,Stroke,Ages 65 years and older,141561,-57.2,-93.1,-14.300000000000004
TN,Wilson,Coronary Heart Disease,Ages 35-64 years,141567,-26.2,-75.7,30.7
TN,Wilson,Coronary Heart Disease,Ages 65 years and older,141567,-67.4,-101.0,-33.7
TN,Wilson,Stroke,Ages 35-64 years,141567,-11.3,-68.1,58.8
TN,Wilson,Stroke,Ages 65 years and older,141567,-58.1,-96.0,-19.2
TX,Anderson,Coronary Heart Disease,Ages 35-64 years,144003,-14.699999999999998,-72.1,58.8
TX,Anderson,Coronary Heart Disease,Ages 65 years and older,144003,-48.7,-92.5,3.2
TX,Anderson,Stroke,Ages 35-64 years,144003,-35.3,-94.5,42.7
TX,Anderson,Stroke,Ages 65 years and older,144003,-46.5,-97.19999999999999,6.7
TX,Andrews,Coronary Heart Disease,Ages 35-64 years,144009,-13.200000000000001,-82.6,90.4
TX,Andrews,Coronary Heart Disease,Ages 65 years and older,144009,-36.2,-85.3,30.5
TX,Andrews,Stroke,Ages 35-64 years,144009,14.3,-59.5,112.6
TX,Andrews,Stroke,Ages 65 years and older,144009,-61.3,-110.0,-1.4
TX,Angelina,Coronary Heart Disease,Ages 35-64 years,144015,-7.100000000000002,-58.5,61.1
TX,Angelina,Coronary Heart Disease,Ages 65 years and older,144015,-58.8,-88.1,-22.4
TX,Angelina,Stroke,Ages 35-64 years,144015,17.3,-48.3,90.9
TX,Angelina,Stroke,Ages 65 years and older,144015,-27.1,-65.6,15.899999999999997
TX,Aransas,Coronary Heart Disease,Ages 35-64 years,144021,16.0,-65.3,131.8
TX,Aransas,Coronary Heart Disease,Ages 65 years and older,144021,-41.9,-87.2,32.2
TX,Aransas,Stroke,Ages 35-64 years,144021,-29.799999999999997,-107.8,76.0
TX,Aransas,Stroke,Ages 65 years and older,144021,-73.9,-117.7,-12.7
TX,Archer,Coronary Heart Disease,Ages 35-64 years,144027,-24.2,-92.3,71.8
TX,Archer,Coronary Heart Disease,Ages 65 years and older,144027,-43.6,-95.8,22.6
TX,Archer,Stroke,Ages 35-64 years,144027,22.2,-46.0,125.7
TX,Archer,Stroke,Ages 65 years and older,144027,-44.3,-96.0,10.3
TX,Armstrong,Coronary Heart Disease,Ages 35-64 years,144033,-15.499999999999996,-112.6,100.39999999999999
TX,Armstrong,Coronary Heart Disease,Ages 65 years and older,144033,0.0,0.0,0.0
TX,Armstrong,Stroke,Ages 35-64 years,144033,11.200000000000001,-76.3,109.2
TX,Armstrong,Stroke,Ages 65 years and older,144033,0.0,0.0,0.0
TX,Atascosa,Coronary Heart Disease,Ages 35-64 years,144039,-9.799999999999999,-67.5,67.8
TX,Atascosa,Coronary Heart Disease,Ages 65 years and older,144039,-61.60000000000001,-100.2,-20.3
TX,Atascosa,Stroke,Ages 35-64 years,144039,7.9,-57.3,93.1
TX,Atascosa,Stroke,Ages 65 years and older,144039,-47.2,-88.4,0.20000000000000195
TX,Austin,Coronary Heart Disease,Ages 35-64 years,144045,-43.099999999999994,-103.80000000000001,33.8
TX,Austin,Coronary Heart Disease,Ages 65 years and older,144045,-65.4,-106.3,-17.9
TX,Austin,Stroke,Ages 35-64 years,144045,-34.2,-97.4,44.2
TX,Austin,Stroke,Ages 65 years and older,144045,-51.900000000000006,-101.80000000000001,3.3000000000000007
TX,Bailey,Coronary Heart Disease,Ages 35-64 years,144051,-21.0,-99.3,96.6
TX,Bailey,Coronary Heart Disease,Ages 65 years and older,144051,-50.9,-104.1,16.9
TX,Bailey,Stroke,Ages 35-64 years,144051,17.9,-67.2,124.8
TX,Bailey,Stroke,Ages 65 years and older,144051,-37.5,-86.9,33.4
TX,Bandera,Coronary Heart Disease,Ages 35-64 years,144057,-35.9,-100.9,53.599999999999994
TX,Bandera,Coronary Heart Disease,Ages 65 years and older,144057,-75.0,-118.2,-21.6
TX,Bandera,Stroke,Ages 35-64 years,144057,5.2,-63.6,93.69999999999999
TX,Bandera,Stroke,Ages 65 years and older,144057,-48.5,-90.0,12.399999999999999
TX,Bastrop,Coronary Heart Disease,Ages 35-64 years,144063,-27.3,-84.7,54.8
TX,Bastrop,Coronary Heart Disease,Ages 65 years and older,144063,-60.5,-97.1,-15.1
TX,Bastrop,Stroke,Ages 35-64 years,144063,-14.6,-79.9,77.3
TX,Bastrop,Stroke,Ages 65 years and older,144063,-18.700000000000003,-66.0,36.5
TX,Baylor,Coronary Heart Disease,Ages 35-64 years,144069,-19.1,-102.6,74.5
TX,Baylor,Coronary Heart Disease,Ages 65 years and older,144069,-53.9,-106.5,21.9
TX,Baylor,Stroke,Ages 35-64 years,144069,20.7,-59.300000000000004,120.4
TX,Baylor,Stroke,Ages 65 years and older,144069,-58.0,-105.8,4.9
TX,Bee,Coronary Heart Disease,Ages 35-64 years,144075,-22.599999999999998,-87.5,78.5
TX,Bee,Coronary Heart Disease,Ages 65 years and older,144075,-60.0,-117.0,6.299999999999997
TX,Bee,Stroke,Ages 35-64 years,144075,-1.7000000000000028,-78.8,121.1
TX,Bee,Stroke,Ages 65 years and older,144075,-16.900000000000002,-74.0,56.5
TX,Bell,Coronary Heart Disease,Ages 35-64 years,144081,-47.7,-88.9,5.1
TX,Bell,Coronary Heart Disease,Ages 65 years and older,144081,-76.89999999999999,-101.4,-50.9
TX,Bell,Stroke,Ages 35-64 years,144081,-15.3,-75.5,59.0
TX,Bell,Stroke,Ages 65 years and older,144081,-33.6,-69.8,7.300000000000001
TX,Bexar,Coronary Heart Disease,Ages 35-64 years,144087,-48.7,-75.0,-21.7
TX,Bexar,Coronary Heart Disease,Ages 65 years and older,144087,-83.1,-93.80000000000001,-70.4
TX,Bexar,Stroke,Ages 35-64 years,144087,-2.0999999999999996,-46.5,50.0
TX,Bexar,Stroke,Ages 65 years and older,144087,-33.0,-54.5,-8.299999999999999
TX,Blanco,Coronary Heart Disease,Ages 35-64 years,144093,-68.4,-121.6,-4.0
TX,Blanco,Coronary Heart Disease,Ages 65 years and older,144093,-72.4,-120.9,-17.3
TX,Blanco,Stroke,Ages 35-64 years,144093,-14.9,-77.9,76.7
TX,Blanco,Stroke,Ages 65 years and older,144093,-82.7,-126.7,-35.400000000000006
TX,Borden,Coronary Heart Disease,Ages 35-64 years,144099,0.0,0.0,0.0
TX,Borden,Coronary Heart Disease,Ages 65 years and older,144099,0.0,0.0,0.0
TX,Borden,Stroke,Ages 35-64 years,144099,0.0,0.0,0.0
TX,Borden,Stroke,Ages 65 years and older,144099,0.0,0.0,0.0
TX,Bosque,Coronary Heart Disease,Ages 35-64 years,144105,-19.0,-86.4,63.6
TX,Bosque,Coronary Heart Disease,Ages 65 years and older,144105,-47.8,-88.19999999999999,-0.8999999999999986
TX,Bosque,Stroke,Ages 35-64 years,144105,8.5,-57.400000000000006,94.6
TX,Bosque,Stroke,Ages 65 years and older,144105,-64.9,-102.8,-23.5
TX,Bowie,Coronary Heart Disease,Ages 35-64 years,144111,24.5,-37.6,99.2
TX,Bowie,Coronary Heart Disease,Ages 65 years and older,144111,-15.399999999999999,-51.2,28.3
TX,Bowie,Stroke,Ages 35-64 years,144111,10.6,-63.8,92.3
TX,Bowie,Stroke,Ages 65 years and older,144111,-25.5,-66.1,21.3
TX,Brazoria,Coronary Heart Disease,Ages 35-64 years,144117,-47.4,-89.1,-2.6000000000000014
TX,Brazoria,Coronary Heart Disease,Ages 65 years and older,144117,-64.2,-92.30000000000001,-33.1
TX,Brazoria,Stroke,Ages 35-64 years,144117,-9.5,-71.6,60.39999999999999
TX,Brazoria,Stroke,Ages 65 years and older,144117,-34.5,-71.10000000000001,9.700000000000001
TX,Brazos,Coronary Heart Disease,Ages 35-64 years,144123,-32.8,-94.0,38.3
TX,Brazos,Coronary Heart Disease,Ages 65 years and older,144123,-70.5,-104.7,-31.0
TX,Brazos,Stroke,Ages 35-64 years,144123,-15.099999999999998,-82.0,58.5
TX,Brazos,Stroke,Ages 65 years and older,144123,-47.8,-88.1,5.4
TX,Brewster,Coronary Heart Disease,Ages 35-64 years,144129,-51.1,-134.4,76.1
TX,Brewster,Coronary Heart Disease,Ages 65 years and older,144129,-70.80000000000001,-128.1,1.7
TX,Brewster,Stroke,Ages 35-64 years,144129,23.3,-77.5,162.7
TX,Brewster,Stroke,Ages 65 years and older,144129,-47.300000000000004,-115.2,35.3
TX,Briscoe,Coronary Heart Disease,Ages 35-64 years,144135,-35.400000000000006,-116.8,93.89999999999999
TX,Briscoe,Coronary Heart Disease,Ages 65 years and older,144135,0.0,0.0,0.0
TX,Briscoe,Stroke,Ages 35-64 years,144135,7.6000000000000005,-70.0,121.8
TX,Briscoe,Stroke,Ages 65 years and older,144135,0.0,0.0,0.0
TX,Brooks,Coronary Heart Disease,Ages 35-64 years,144141,-13.299999999999999,-96.5,94.0
TX,Brooks,Coronary Heart Disease,Ages 65 years and older,144141,-84.30000000000001,-128.6,-25.299999999999997
TX,Brooks,Stroke,Ages 35-64 years,144141,-5.8,-80.4,109.5
TX,Brooks,Stroke,Ages 65 years and older,144141,-37.400000000000006,-92.2,35.1
TX,Brown,Coronary Heart Disease,Ages 35-64 years,144147,-12.200000000000001,-88.80000000000001,83.2
TX,Brown,Coronary Heart Disease,Ages 65 years and older,144147,-51.5,-93.5,-0.6999999999999993
TX,Brown,Stroke,Ages 35-64 years,144147,0.0,-69.0,108.0
TX,Brown,Stroke,Ages 65 years and older,144147,-84.3,-119.7,-40.4
TX,Burleson,Coronary Heart Disease,Ages 35-64 years,144153,20.200000000000003,-60.7,133.1
TX,Burleson,Coronary Heart Disease,Ages 65 years and older,144153,-33.4,-86.6,35.1
TX,Burleson,Stroke,Ages 35-64 years,144153,-1.1000000000000014,-76.3,95.8
TX,Burleson,Stroke,Ages 65 years and older,144153,-42.3,-94.2,20.0
TX,Burnet,Coronary Heart Disease,Ages 35-64 years,144159,-47.9,-101.8,18.4
TX,Burnet,Coronary Heart Disease,Ages 65 years and older,144159,-67.6,-103.69999999999999,-28.6
TX,Burnet,Stroke,Ages 35-64 years,144159,-0.8000000000000007,-67.6,91.0
TX,Burnet,Stroke,Ages 65 years and older,144159,-37.9,-88.1,9.399999999999999
TX,Caldwell,Coronary Heart Disease,Ages 35-64 years,144165,15.5,-54.7,112.4
TX,Caldwell,Coronary Heart Disease,Ages 65 years and older,144165,-22.0,-71.1,33.0
TX,Caldwell,Stroke,Ages 35-64 years,144165,-13.200000000000001,-81.7,78.60000000000001
TX,Caldwell,Stroke,Ages 65 years and older,144165,-35.0,-83.1,22.200000000000003
TX,Calhoun,Coronary Heart Disease,Ages 35-64 years,144171,0.6999999999999993,-72.80000000000001,91.0
TX,Calhoun,Coronary Heart Disease,Ages 65 years and older,144171,-48.7,-95.0,12.499999999999998
TX,Calhoun,Stroke,Ages 35-64 years,144171,-17.6,-88.4,92.7
TX,Calhoun,Stroke,Ages 65 years and older,144171,-61.7,-106.9,9.4
TX,Callahan,Coronary Heart Disease,Ages 35-64 years,144177,16.1,-61.3,105.9
TX,Callahan,Coronary Heart Disease,Ages 65 years and older,144177,-66.6,-109.30000000000001,-12.7
TX,Callahan,Stroke,Ages 35-64 years,144177,21.1,-55.900000000000006,123.9
TX,Callahan,Stroke,Ages 65 years and older,144177,-55.6,-98.2,2.9000000000000004
TX,Cameron,Coronary Heart Disease,Ages 35-64 years,144183,17.7,-38.3,84.1
TX,Cameron,Coronary Heart Disease,Ages 65 years and older,144183,-32.5,-60.2,-1.6000000000000014
TX,Cameron,Stroke,Ages 35-64 years,144183,-22.1,-94.8,75.0
TX,Cameron,Stroke,Ages 65 years and older,144183,-55.6,-96.5,-7.699999999999999
TX,Camp,Coronary Heart Disease,Ages 35-64 years,144189,5.999999999999998,-66.1,134.4
TX,Camp,Coronary Heart Disease,Ages 65 years and older,144189,-49.400000000000006,-103.5,26.400000000000002
TX,Camp,Stroke,Ages 35-64 years,144189,-10.0,-78.2,96.5
TX,Camp,Stroke,Ages 65 years and older,144189,-46.0,-102.0,27.900000000000006
TX,Carson,Coronary Heart Disease,Ages 35-64 years,144195,9.699999999999996,-74.2,121.0
TX,Carson,Coronary Heart Disease,Ages 65 years and older,144195,-30.0,-84.39999999999999,41.9
TX,Carson,Stroke,Ages 35-64 years,144195,8.8,-63.2,116.6
TX,Carson,Stroke,Ages 65 years and older,144195,-43.4,-89.6,14.5
TX,Cass,Coronary Heart Disease,Ages 35-64 years,144201,0.09999999999999964,-67.1,81.7
TX,Cass,Coronary Heart Disease,Ages 65 years and older,144201,-35.2,-79.5,21.1
TX,Cass,Stroke,Ages 35-64 years,144201,6.799999999999999,-67.8,96.5
TX,Cass,Stroke,Ages 65 years and older,144201,-38.300000000000004,-88.4,19.2
TX,Castro,Coronary Heart Disease,Ages 35-64 years,144207,-12.399999999999995,-90.5,88.0
TX,Castro,Coronary Heart Disease,Ages 65 years and older,144207,-49.0,-94.7,18.300000000000004
TX,Castro,Stroke,Ages 35-64 years,144207,-1.2999999999999998,-77.1,102.1
TX,Castro,Stroke,Ages 65 years and older,144207,-48.0,-93.2,10.2
TX,Chambers,Coronary Heart Disease,Ages 35-64 years,144213,-14.499999999999998,-97.2,79.9
TX,Chambers,Coronary Heart Disease,Ages 65 years and older,144213,-64.3,-110.0,-8.2
TX,Chambers,Stroke,Ages 35-64 years,144213,-2.1,-80.30000000000001,101.80000000000001
TX,Chambers,Stroke,Ages 65 years and older,144213,-34.800000000000004,-91.19999999999999,29.5
TX,Cherokee,Coronary Heart Disease,Ages 35-64 years,144219,-21.2,-78.0,55.2
TX,Cherokee,Coronary Heart Disease,Ages 65 years and older,144219,-52.0,-88.9,-7.1
TX,Cherokee,Stroke,Ages 35-64 years,144219,-8.100000000000001,-70.3,75.9
TX,Cherokee,Stroke,Ages 65 years and older,144219,-68.0,-102.60000000000001,-23.0
TX,Childress,Coronary Heart Disease,Ages 35-64 years,144225,-39.7,-113.3,78.1
TX,Childress,Coronary Heart Disease,Ages 65 years and older,144225,-55.1,-111.3,14.5
TX,Childress,Stroke,Ages 35-64 years,144225,0.3999999999999997,-69.5,122.1
TX,Childress,Stroke,Ages 65 years and older,144225,-55.5,-109.8,10.5
TX,Clay,Coronary Heart Disease,Ages 35-64 years,144231,-18.2,-88.8,65.6
TX,Clay,Coronary Heart Disease,Ages 65 years and older,144231,-45.3,-95.5,15.8
TX,Clay,Stroke,Ages 35-64 years,144231,-14.899999999999999,-76.8,81.2
TX,Clay,Stroke,Ages 65 years and older,144231,-47.0,-90.30000000000001,20.5
TX,Cochran,Coronary Heart Disease,Ages 35-64 years,144237,-26.099999999999998,-102.2,69.1
TX,Cochran,Coronary Heart Disease,Ages 65 years and older,144237,0.0,0.0,0.0
TX,Cochran,Stroke,Ages 35-64 years,144237,6.8,-72.2,105.80000000000001
TX,Cochran,Stroke,Ages 65 years and older,144237,0.0,0.0,0.0
TX,Coke,Coronary Heart Disease,Ages 35-64 years,144243,-28.4,-103.8,90.60000000000001
TX,Coke,Coronary Heart Disease,Ages 65 years and older,144243,-62.199999999999996,-119.9,15.8
TX,Coke,Stroke,Ages 35-64 years,144243,21.3,-71.2,141.7
TX,Coke,Stroke,Ages 65 years and older,144243,-38.6,-93.9,31.6
TX,Coleman,Coronary Heart Disease,Ages 35-64 years,144249,15.899999999999999,-74.2,111.9
TX,Coleman,Coronary Heart Disease,Ages 65 years and older,144249,-32.0,-87.1,41.0
TX,Coleman,Stroke,Ages 35-64 years,144249,20.8,-62.4,138.0
TX,Coleman,Stroke,Ages 65 years and older,144249,-53.3,-100.3,4.1
TX,Collin,Coronary Heart Disease,Ages 35-64 years,144255,-44.8,-81.60000000000001,-4.1
TX,Collin,Coronary Heart Disease,Ages 65 years and older,144255,-81.1,-104.6,-57.7
TX,Collin,Stroke,Ages 35-64 years,144255,7.6,-50.900000000000006,83.3
TX,Collin,Stroke,Ages 65 years and older,144255,-32.7,-64.9,7.6999999999999975
TX,Collingsworth,Coronary Heart Disease,Ages 35-64 years,144261,-17.5,-101.0,103.8
TX,Collingsworth,Coronary Heart Disease,Ages 65 years and older,144261,-40.4,-107.5,29.200000000000003
TX,Collingsworth,Stroke,Ages 35-64 years,144261,-3.2,-69.9,111.9
TX,Collingsworth,Stroke,Ages 65 years and older,144261,-39.8,-92.69999999999999,24.5
TX,Colorado,Coronary Heart Disease,Ages 35-64 years,144267,-23.4,-86.4,70.2
TX,Colorado,Coronary Heart Disease,Ages 65 years and older,144267,-52.3,-100.8,5.200000000000001
TX,Colorado,Stroke,Ages 35-64 years,144267,-49.3,-105.6,44.9
TX,Colorado,Stroke,Ages 65 years and older,144267,-50.9,-99.6,25.6
TX,Comal,Coronary Heart Disease,Ages 35-64 years,144273,-42.0,-99.6,28.9
TX,Comal,Coronary Heart Disease,Ages 65 years and older,144273,-43.9,-83.80000000000001,1.1000000000000005
TX,Comal,Stroke,Ages 35-64 years,144273,1.9000000000000004,-68.6,98.4
TX,Comal,Stroke,Ages 65 years and older,144273,-55.099999999999994,-94.7,-4.800000000000001
TX,Comanche,Coronary Heart Disease,Ages 35-64 years,144279,18.7,-79.0,149.3
TX,Comanche,Coronary Heart Disease,Ages 65 years and older,144279,-30.3,-84.2,40.7
TX,Comanche,Stroke,Ages 35-64 years,144279,6.8999999999999995,-78.6,120.19999999999999
TX,Comanche,Stroke,Ages 65 years and older,144279,-56.7,-110.1,0.3
TX,Concho,Coronary Heart Disease,Ages 35-64 years,144285,-16.8,-102.7,81.30000000000001
TX,Concho,Coronary Heart Disease,Ages 65 years and older,144285,-55.8,-111.0,20.8
TX,Concho,Stroke,Ages 35-64 years,144285,32.199999999999996,-57.8,150.0
TX,Concho,Stroke,Ages 65 years and older,144285,-55.8,-104.9,3.8
TX,Cooke,Coronary Heart Disease,Ages 35-64 years,144291,-62.5,-119.1,9.900000000000002
TX,Cooke,Coronary Heart Disease,Ages 65 years and older,144291,-96.2,-130.9,-55.0
TX,Cooke,Stroke,Ages 35-64 years,144291,-1.6999999999999993,-69.89999999999999,88.7
TX,Cooke,Stroke,Ages 65 years and older,144291,-45.6,-89.3,10.299999999999999
TX,Coryell,Coronary Heart Disease,Ages 35-64 years,144297,-30.6,-90.89999999999999,50.3
TX,Coryell,Coronary Heart Disease,Ages 65 years and older,144297,-59.5,-100.8,-12.900000000000002
TX,Coryell,Stroke,Ages 35-64 years,144297,16.3,-61.0,119.0
TX,Coryell,Stroke,Ages 65 years and older,144297,-30.0,-88.0,31.2
TX,Cottle,Coronary Heart Disease,Ages 35-64 years,144303,-23.699999999999996,-111.19999999999999,77.6
TX,Cottle,Coronary Heart Disease,Ages 65 years and older,144303,0.0,0.0,0.0
TX,Cottle,Stroke,Ages 35-64 years,144303,5.699999999999999,-68.6,119.5
TX,Cottle,Stroke,Ages 65 years and older,144303,0.0,0.0,0.0
TX,Crane,Coronary Heart Disease,Ages 35-64 years,144309,-25.3,-114.8,96.1
TX,Crane,Coronary Heart Disease,Ages 65 years and older,144309,-34.300000000000004,-94.6,58.2
TX,Crane,Stroke,Ages 35-64 years,144309,-9.600000000000001,-88.4,90.6
TX,Crane,Stroke,Ages 65 years and older,144309,-61.3,-114.30000000000001,4.0
TX,Crockett,Coronary Heart Disease,Ages 35-64 years,144315,-13.7,-90.0,91.2
TX,Crockett,Coronary Heart Disease,Ages 65 years and older,144315,-39.0,-97.3,36.6
TX,Crockett,Stroke,Ages 35-64 years,144315,0.8000000000000007,-64.6,90.3
TX,Crockett,Stroke,Ages 65 years and older,144315,-52.699999999999996,-100.6,3.1000000000000005
TX,Crosby,Coronary Heart Disease,Ages 35-64 years,144321,-38.6,-108.7,45.3
TX,Crosby,Coronary Heart Disease,Ages 65 years and older,144321,-75.0,-122.7,-25.5
TX,Crosby,Stroke,Ages 35-64 years,144321,1.2999999999999994,-71.3,85.4
TX,Crosby,Stroke,Ages 65 years and older,144321,-46.7,-94.2,6.5
TX,Culberson,Coronary Heart Disease,Ages 35-64 years,144327,-47.6,-133.0,85.5
TX,Culberson,Coronary Heart Disease,Ages 65 years and older,144327,0.0,0.0,0.0
TX,Culberson,Stroke,Ages 35-64 years,144327,1.4000000000000012,-76.2,113.69999999999999
TX,Culberson,Stroke,Ages 65 years and older,144327,0.0,0.0,0.0
TX,Dallam,Coronary Heart Disease,Ages 35-64 years,144333,-5.100000000000001,-83.2,122.4
TX,Dallam,Coronary Heart Disease,Ages 65 years and older,144333,-57.9,-118.4,17.5
TX,Dallam,Stroke,Ages 35-64 years,144333,4.5,-64.9,121.2
TX,Dallam,Stroke,Ages 65 years and older,144333,-72.3,-122.9,-4.6
TX,Dallas,Coronary Heart Disease,Ages 35-64 years,144339,-51.0,-69.8,-28.099999999999998
TX,Dallas,Coronary Heart Disease,Ages 65 years and older,144339,-82.1,-94.0,-70.6
TX,Dallas,Stroke,Ages 35-64 years,144339,-20.0,-56.5,22.9
TX,Dallas,Stroke,Ages 65 years and older,144339,-14.100000000000001,-34.8,7.100000000000001
TX,Dawson,Coronary Heart Disease,Ages 35-64 years,144345,-16.6,-98.6,83.0
TX,Dawson,Coronary Heart Disease,Ages 65 years and older,144345,-30.5,-91.9,38.1
TX,Dawson,Stroke,Ages 35-64 years,144345,7.4,-55.599999999999994,111.0
TX,Dawson,Stroke,Ages 65 years and older,144345,-48.0,-95.0,17.8
TX,DeWitt,Coronary Heart Disease,Ages 35-64 years,144369,5.199999999999999,-78.0,112.10000000000001
TX,DeWitt,Coronary Heart Disease,Ages 65 years and older,144369,-60.9,-105.7,-3.6000000000000005
TX,DeWitt,Stroke,Ages 35-64 years,144369,6.199999999999999,-86.2,112.60000000000001
TX,DeWitt,Stroke,Ages 65 years and older,144369,-40.4,-92.5,14.2
TX,Deaf Smith,Coronary Heart Disease,Ages 35-64 years,144351,-25.5,-106.5,56.7
TX,Deaf Smith,Coronary Heart Disease,Ages 65 years and older,144351,-62.8,-109.2,-9.0
TX,Deaf Smith,Stroke,Ages 35-64 years,144351,7.4,-73.8,108.7
TX,Deaf Smith,Stroke,Ages 65 years and older,144351,-57.6,-99.8,-3.5
TX,Delta,Coronary Heart Disease,Ages 35-64 years,144357,37.5,-53.900000000000006,150.5
TX,Delta,Coronary Heart Disease,Ages 65 years and older,144357,-22.6,-81.3,44.8
TX,Delta,Stroke,Ages 35-64 years,144357,-4.199999999999999,-73.8,88.5
TX,Delta,Stroke,Ages 65 years and older,144357,-40.3,-99.6,24.4
TX,Denton,Coronary Heart Disease,Ages 35-64 years,144363,-82.5,-112.6,-45.9
TX,Denton,Coronary Heart Disease,Ages 65 years and older,144363,-98.30000000000001,-119.4,-73.0
TX,Denton,Stroke,Ages 35-64 years,144363,-2.8000000000000007,-60.2,67.0
TX,Denton,Stroke,Ages 65 years and older,144363,-35.0,-67.6,4.199999999999998
TX,Dickens,Coronary Heart Disease,Ages 35-64 years,144375,-27.2,-102.2,63.0
TX,Dickens,Coronary Heart Disease,Ages 65 years and older,144375,-65.5,-116.4,3.5
TX,Dickens,Stroke,Ages 35-64 years,144375,27.200000000000003,-56.8,130.3
TX,Dickens,Stroke,Ages 65 years and older,144375,-46.7,-92.80000000000001,9.2
TX,Dimmit,Coronary Heart Disease,Ages 35-64 years,144381,-30.7,-100.4,54.9
TX,Dimmit,Coronary Heart Disease,Ages 65 years and older,144381,-68.2,-123.0,-7.5
TX,Dimmit,Stroke,Ages 35-64 years,144381,-38.4,-107.4,56.2
TX,Dimmit,Stroke,Ages 65 years and older,144381,-47.5,-102.3,32.199999999999996
TX,Donley,Coronary Heart Disease,Ages 35-64 years,144387,-39.0,-118.8,72.50000000000001
TX,Donley,Coronary Heart Disease,Ages 65 years and older,144387,-62.2,-116.6,6.900000000000002
TX,Donley,Stroke,Ages 35-64 years,144387,3.4,-83.4,103.6
TX,Donley,Stroke,Ages 65 years and older,144387,-38.3,-83.8,21.5
TX,Duval,Coronary Heart Disease,Ages 35-64 years,144393,4.5,-70.1,119.19999999999999
TX,Duval,Coronary Heart Disease,Ages 65 years and older,144393,-51.6,-100.8,20.8
TX,Duval,Stroke,Ages 35-64 years,144393,-1.6999999999999993,-71.8,90.1
TX,Duval,Stroke,Ages 65 years and older,144393,-24.400000000000002,-77.1,44.3
TX,Eastland,Coronary Heart Disease,Ages 35-64 years,144399,-30.299999999999997,-94.3,47.3
TX,Eastland,Coronary Heart Disease,Ages 65 years and older,144399,-76.0,-114.0,-27.6
TX,Eastland,Stroke,Ages 35-64 years,144399,14.899999999999999,-58.7,116.4
TX,Eastland,Stroke,Ages 65 years and older,144399,-75.2,-114.5,-25.4
TX,Ector,Coronary Heart Disease,Ages 35-64 years,144405,-33.8,-80.5,25.2
TX,Ector,Coronary Heart Disease,Ages 65 years and older,144405,-43.0,-74.0,-6.100000000000001
TX,Ector,Stroke,Ages 35-64 years,144405,15.2,-57.6,105.3
TX,Ector,Stroke,Ages 65 years and older,144405,-45.8,-84.1,-1.9000000000000004
TX,Edwards,Coronary Heart Disease,Ages 35-64 years,144411,-19.9,-97.5,85.69999999999999
TX,Edwards,Coronary Heart Disease,Ages 65 years and older,144411,-52.6,-113.0,13.900000000000002
TX,Edwards,Stroke,Ages 35-64 years,144411,5.800000000000001,-61.0,95.5
TX,Edwards,Stroke,Ages 65 years and older,144411,-41.400000000000006,-92.19999999999999,20.700000000000003
TX,El Paso,Coronary Heart Disease,Ages 35-64 years,144423,-16.599999999999998,-60.5,38.10000000000001
TX,El Paso,Coronary Heart Disease,Ages 65 years and older,144423,-48.7,-70.3,-25.3
TX,El Paso,Stroke,Ages 35-64 years,144423,-30.0,-81.5,41.5
TX,El Paso,Stroke,Ages 65 years and older,144423,-49.8,-81.8,-16.5
TX,Ellis,Coronary Heart Disease,Ages 35-64 years,144417,-40.2,-84.5,17.0
TX,Ellis,Coronary Heart Disease,Ages 65 years and older,144417,-75.8,-107.6,-42.1
